source_id,jci_name,description,sensor_type,sensor_type_error,unit,type,data_type,name
565_1_3016413,BSB.WBASEMENT.RM-B303E-2.VAV-62.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 62 UNOCC CLG
565_1_3016433,BSB.WBASEMENT.RM-B245.VAV-63.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 63 UNOCC CLG
565_1_3016453,BSB.WBASEMENT.WRR.VAV-64.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 64 UNOCC CLG
565_1_3016473,BSB.DNRH.RM-1301B.VAV-65.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 65 UNOCC CLG
565_1_3016493,BSB.DNRH.RM-1301A.VAV-66.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 66 UNOCC CLG
565_1_3016513,BSB.DNRH.RM-1301C.VAV-67.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 67 UNOCC CLG
565_1_3016533,BSB.DNRH.LOBBY-E.VAV-68.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 68 UNOCC CLG
565_1_3016553,BSB.DNRH.RM-1303.VAV-69.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 69 UNOCC CLG
565_1_3016573,BSB.DNRH.RM-1304.VAV-70.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 70 UNOCC CLG
565_1_3016593,BSB.DNRH.RM-1306.VAV-71.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 71 UNOCC CLG
565_1_3016614,BSB.DNRH.RM-1305.VAV-72.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 72 UNOCC CLG
565_1_3016634,BSB.DNRH.RM-1308.VAV-73.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 73 UNOCC CLG
565_1_3016655,BSB.DNRH.DN-RECP.VAV-74.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 74 UNOCC CLG
565_1_3016675,BSB.DNRH.RM-1309.VAV-75.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 75 UNOCC CLG
565_1_3016695,BSB.DNRH.RM-1310.VAV-76.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 76 UNOCC CLG
565_1_3016715,BSB.DNRH.RM-1311W.VAV-77.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 77 UNOCC CLG
565_1_3016735,BSB.DNRH.RM-1311E.VAV-78.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 78 UNOCC CLG
565_1_3016755,BSB.DNRH.RM-1313.VAV-79.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 79 UNOCC CLG
565_1_3016775,BSB.DNRH.DN-RM.VAV-80.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 80 UNOCC CLG
565_1_3016795,BSB.DNRH.DN-SCTY.VAV-81.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 81 UNOCC CLG
565_1_3016815,BSB.DNRH.RM-1315.VAV-82.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 82 UNOCC CLG
565_1_3016835,BSB.DNRH.RM-1316.VAV-83.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 83 UNOCC CLG
565_1_3016855,BSB.DNRH.RM-1317.VAV-84.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 84 UNOCC CLG
565_1_3016875,BSB.DNRH.RM-1318.VAV-85.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 85 UNOCC CLG
565_1_3016895,BSB.WBASEMENT.RM-B300.VAV-86.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 86 UNOCC CLG
565_1_3016915,BSB.DNRH.RM-1305A.VAV-87.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 87 UNOCC CLG
565_1_3016935,BSB.DNRH.LOBBY-W.VAV-88.UNOCC-CLG,Unoccupied Cooling,unoccupied cooling setpoint,,64,Analog Output,1,NAE 65 N2 2 VAV 88 UNOCC CLG
566_1_3000277,BSB.N2NDFLR.RM-2061A.UNT-95.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 66 N2 2 UNT 95 UNOCCCLG SP
566_1_3012952,BSB.N2NDFLR.RM-2073B.UNT-54.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 66 N2 2 UNT 54 UNOCCCLG SP
564_1_3003297,BSB.BASEMENT.RM-B100.VAV-1.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 64 N2 1 VAV 1 Temp Setpoint UNOCCCLG SP
564_1_3003303,BSB.BASEMENT.HALLWAY.VAV-2.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 64 N2 1 VAV 2 Temp Setpoint UNOCCCLG SP
564_1_3003309,BSB.BASEMENT.RM-B106.VAV-3.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 64 N2 1 VAV 3 Temp Setpoint UNOCCCLG SP
564_1_3003315,BSB.BASEMENT.RM-B105.VAV-4.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 64 N2 1 VAV 4 Temp Setpoint UNOCCCLG SP
564_1_3003321,BSB.BASEMENT.MENSRM.VAV-5.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 64 N2 1 VAV 5 Temp Setpoint UNOCCCLG SP
568_1_3002517,BSB.N5THFLR.RM-5047.PHX-1.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 1 Temp Setpoint UNOCH SP
568_1_3002519,BSB.N5THFLR.RM-5039B.PHX-2.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 2 Temp Setpoint UNOCH SP
568_1_3002521,BSB.N5THFLR.RM-5033.PHX-3.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 3 Temp Setpoint UNOCH SP
568_1_3002523,BSB.N5THFLR.RM-5027.PHX-4.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 4 Temp Setpoint UNOCH SP
568_1_3002525,BSB.N5THFLR.RM-5021.PHX-6.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 6 Temp Setpoint UNOCH SP
568_1_3002527,BSB.N5THFLR.RM-5091A.PHX-7.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 7 Temp Setpoint UNOCH SP
568_1_3002529,BSB.N5THFLR.RM-5091B.PHX-8.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 8 Temp Setpoint UNOCH SP
568_1_3002531,BSB.N5THFLR.RM-5091C.PHX-9.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 9 Temp Setpoint UNOCH SP
568_1_3002533,BSB.N5THFLR.RM-5091D.PHX-10.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 10 Temp Setpoint UNOCH SP
568_1_3002535,BSB.N5THFLR.RM-5097.PHX-12.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 12 Temp Setpoint UNOCH SP
568_1_3002537,BSB.N5THFLR.RM-5011A.PHX-13.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 13 Temp Setpoint UNOCH SP
568_1_3002539,BSB.N5THFLR.RM-5003.PHX-14.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 14 Temp Setpoint UNOCH SP
568_1_3002541,BSB.N5THFLR.RM-5001A.PHX-15.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 15 Temp Setpoint UNOCH SP
568_1_3002543,BSB.N5THFLR.RM-5063.PHX-16.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 PHX 16 Temp Setpoint UNOCH SP
568_1_3003226,BSB.N5THFLR.RM-5028.VAV-10.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 10 UNOCCHTG SP
568_1_3003245,BSB.N5THFLR.RM-5046.VAV-11.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 11 UNOCCHTG SP
568_1_3003286,BSB.N5THFLR.RM-5024.VAV-13.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 13 UNOCCHTG SP
568_1_3003305,BSB.N5THFLR.RM-5022.VAV-14.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 14 UNOCCHTG SP
568_1_3003373,BSB.N5THFLR.RM-5020.VAV-17.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 17 UNOCCHTG SP
568_1_3003392,BSB.N5THFLR.RM-5018.VAV-18.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 18 UNOCCHTG SP
568_1_3003411,BSB.N5THFLR.RM-5015.VAV-19.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 19 UNOCCHTG SP
568_1_3003430,BSB.N5THFLR.RM-5046B.VAV-2.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 2 UNOCCHTG SP
568_1_3003449,BSB.N5THFLR.RM-5014.VAV-20.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 20 UNOCCHTG SP
568_1_3003468,BSB.N5THFLR.RM-5013.VAV-21.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 21 UNOCCHTG SP
568_1_3003487,BSB.N5THFLR.RM-5012.VAV-22.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 22 UNOCCHTG SP
568_1_3003506,BSB.N5THFLR.RM-5011B.VAV-23.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 23 UNOCCHTG SP
568_1_3003525,BSB.N5THFLR.RM-5010.VAV-24.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 24 UNOCCHTG SP
568_1_3003544,BSB.N5THFLR.RM-5008.VAV-25.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 25 UNOCCHTG SP
568_1_3003563,BSB.N5THFLR.RM-5006.VAV-26.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 26 UNOCCHTG SP
568_1_3003582,BSB.N5THFLR.RM-5004.VAV-28.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 28 UNOCCHTG SP
568_1_3003629,BSB.N5THFLR.RM-5045.VAV-3.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 3 UNOCCHTG SP
568_1_3003648,BSB.N5THFLR.WRR.VAV-30.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 30 UNOCCHTG SP
568_1_3003723,BSB.N5THFLR.RM-5054.VAV-33.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 33 UNOCCHTG SP
568_1_3003742,BSB.N5THFLR.RM-5062.VAV-35.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 35 UNOCCHTG SP
568_1_3003761,BSB.N5THFLR.RM-5064.VAV-36.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 36 UNOCCHTG SP
568_1_3003802,BSB.N5THFLR.RM-5066.VAV-38.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 38 UNOCCHTG SP
568_1_3003821,BSB.N5THFLR.RM-5005.VAV-39.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 39 UNOCCHTG SP
568_1_3003840,BSB.N5THFLR.RM-5042.VAV-4.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 4 UNOCCHTG SP
568_1_3003859,BSB.N5THFLR.RM-5053.VAV-40.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 40 UNOCCHTG SP
568_1_3003906,BSB.N5THFLR.RM-5068.VAV-42.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 42 UNOCCHTG SP
568_1_3003925,BSB.N5THFLR.RM-5072.VAV-43.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 43 UNOCCHTG SP
568_1_3003966,BSB.N5THFLR.RM-5074.VAV-45.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 45 UNOCCHTG SP
568_1_3003985,BSB.N5THFLR.RM-5076.VAV-46.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 46 UNOCCHTG SP
568_1_3004004,BSB.N5THFLR.RM-5073.VAV-47.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 47 UNOCCHTG SP
568_1_3004023,BSB.N5THFLR.RM-5078.VAV-48.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 48 UNOCCHTG SP
568_1_3004042,BSB.N5THFLR.RM-5040.VAV-5.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 5 UNOCCHTG SP
568_1_3004061,BSB.N5THFLR.RM-5080.VAV-50.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 50 UNOCCHTG SP
568_1_3004080,BSB.N5THFLR.RM-5084.VAV-51.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 51 UNOCCHTG SP
568_1_3004121,BSB.N5THFLR.RM-5086.VAV-53.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 53 UNOCCHTG SP
568_1_3004140,BSB.N5THFLR.RM-5090.VAV-55.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 55 UNOCCHTG SP
568_1_3004159,BSB.N5THFLR.RM-5092.VAV-56.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 56 UNOCCHTG SP
568_1_3004178,BSB.N5THFLR.RM-5095A.VAV-57.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 57 UNOCCHTG SP
568_1_3004197,BSB.N5THFLR.RM-5094.VAV-58.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 58 UNOCCHTG SP
568_1_3004216,BSB.N5THFLR.RM-5096.VAV-59.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 59 UNOCCHTG SP
568_1_3004235,BSB.N5THFLR.RM-5039A.VAV-6.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 6 UNOCCHTG SP
568_1_3004282,BSB.N5THFLR.RM-5098.VAV-61.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 61 UNOCCHTG SP
568_1_3004301,BSB.N5THFLR.RM-5017.VAV-62.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 62 UNOCCHTG SP
568_1_3004320,BSB.N5THFLR.RM-5026.VAV-63.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 63 UNOCCHTG SP
568_1_3004339,BSB.N5THFLR.RM-5044.VAV-64.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 64 UNOCCHTG SP
568_1_3004358,BSB.N5THFLR.RM-5046A.VAV-65.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 65 UNOCCHTG SP
568_1_3004377,BSB.N5THFLR.RM-5055.VAV-66.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 66 UNOCCHTG SP
568_1_3004396,BSB.N5THFLR.RM-5034.VAV-7.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 7 UNOCCHTG SP
568_1_3004437,BSB.N5THFLR.RM-5032.VAV-9.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 68 N2 1 VAV 9 UNOCCHTG SP
567_1_3002842,BSB.N3RDFLR.RM-3045.PHX-1.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 1 Temp Setpoint UNOCH SP
567_1_3002844,BSB.N3RDFLR.RM-3041B.PHX-2.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 2 Temp Setpoint UNOCH SP
567_1_3002846,BSB.N3RDFLR.RM-3083.PHX-9.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 9 Temp Setpoint UNOCH SP
567_1_3002848,BSB.N3RDFLR.RM-3027B.PHX-5.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 5 Temp Setpoint UNOCH SP
567_1_3002850,BSB.N3RDFLR.RM-3021.PHX-6.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 6 Temp Setpoint UNOCH SP
567_1_3002852,BSB.N3RDFLR.RM-3073.PHX-7.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 7 Temp Setpoint UNOCH SP
567_1_3002854,BSB.N3RDFLR.RM-3079.PHX-8.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 8 Temp Setpoint UNOCH SP
567_1_3002856,BSB.N3RDFLR.RM-3091.PHX-10.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 10 Temp Setpoint UNOCH SP
567_1_3002858,BSB.N3RDFLR.RM-3095.PHX-11.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 11 Temp Setpoint UNOCH SP
567_1_3002860,BSB.N3RDFLR.RM-3015B.PHX-12.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 12 Temp Setpoint UNOCH SP
567_1_3002862,BSB.N3RDFLR.RM-3011A.PHX-13.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 13 Temp Setpoint UNOCH SP
567_1_3002864,BSB.N3RDFLR.RM-3007.PHX-14.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 14 Temp Setpoint UNOCH SP
567_1_3002866,BSB.N3RDFLR.RM-3051.PHX-15.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 15 Temp Setpoint UNOCH SP
567_1_3002868,BSB.N3RDFLR.RM-3065B.PHX-16.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 16 Temp Setpoint UNOCH SP
567_1_3002870,BSB.N3RDFLR.RM-3047A.PHX-18.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 PHX 18 Temp Setpoint UNOCH SP
567_1_3003419,BSB.N4THFLR.RM-4045.PHX-1.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 1 Temp Setpoint UNOCH SP
567_1_3003421,BSB.N4THFLR.RM-4033.PHX-2.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 2 Temp Setpoint UNOCH SP
567_1_3003423,BSB.N4THFLR.RM-4027.PHX-3.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 3 Temp Setpoint UNOCH SP
567_1_3003425,BSB.N4THFLR.RM-4025.PHX-4.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 4 Temp Setpoint UNOCH SP
567_1_3003427,BSB.N4THFLR.RM-4021.PHX-5.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 5 Temp Setpoint UNOCH SP
567_1_3003429,BSB.N4THFLR.RM-4079B.PHX-8.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 8 Temp Setpoint UNOCH SP
567_1_3003431,BSB.N4THFLR.RM-4079C.PHX-9.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 9 Temp Setpoint UNOCH SP
567_1_3003433,BSB.N4THFLR.RM-4091A.PHX-10.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 10 Temp Setpoint UNOCH SP
567_1_3003435,BSB.N4THFLR.RM-4091B.PHX-11.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 11 Temp Setpoint UNOCH SP
567_1_3003437,BSB.N4THFLR.RM-4091C.PHX-12.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 12 Temp Setpoint UNOCH SP
567_1_3003439,BSB.N4THFLR.RM-4001A.PHX-13.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 13 Temp Setpoint UNOCH SP
567_1_3003441,BSB.N4THFLR.RM-4051.PHX-14.UNOCH-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 2 PHX 14 Temp Setpoint UNOCH SP
567_1_3003987,BSB.N3RDFLR.RM-3048.VAV-1.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 VAV 1 UNOCCHTG SP
567_1_3004028,BSB.N3RDFLR.RM-3032.VAV-11.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 VAV 11 UNOCCHTG SP
567_1_3004047,BSB.N3RDFLR.RM-3028A.VAV-12.UNOCCHTG-SP,Unoccupancy Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 67 N2 1 VAV 12 UNOCCHTG SP
