source_id,jci_name,description,sensor_type,unit,type,data_type,name
510_3_3014007,BioLib 2ndFl RM-221B.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA123 FSD2 STS
510_3_3014009,BioLib 2ndFl RM-221B.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA123 FSD3 STS
510_3_3014016,BioLib 2ndFl RM-221B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA123 TOCC S
510_3_3014032,BioLib 2ndFl RM-233B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA124124 TOCC S
510_3_3014048,BioLib 2ndFl RM-233A.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA125 TOCC S
510_3_3014059,BioLib 1stFl RM-137.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA126 FSD2 STS
510_3_3014061,BioLib 1stFl RM-137.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA126 FSD3 STS
510_3_3014068,BioLib 1stFl RM-137.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA126 TOCC S
510_3_3014079,BioLib 1stFl RM-138A.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA127 FSD2 STS
510_3_3014081,BioLib 1stFl RM-138A.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA127 FSD3 STS
510_3_3014088,BioLib 1stFl RM-138A.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA127 TOCC S
510_3_3014099,BioLib 1stFl RM-138B.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA128 FSD2 STS
510_3_3014101,BioLib 1stFl RM-138B.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA128 FSD3 STS
510_3_3014108,BioLib 1stFl RM-138B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA128 TOCC S
510_3_3014119,BioLib 1stFl RM-135.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA129 FSD2 STS
510_3_3014121,BioLib 1stFl RM-135.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA129 FSD3 STS
510_3_3014128,BioLib 1stFl RM-135.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA129 TOCC S
510_3_3014139,BioLib 1stFl RM-138D.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA130 FSD2 STS
510_3_3014141,BioLib 1stFl RM-138D.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA130 FSD3 STS
510_3_3014148,BioLib 1stFl RM-138D.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA130 TOCC S
510_3_3014159,BioLib 1stFl RM-138C.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA131 FSD2 STS
510_3_3014161,BioLib 1stFl RM-138C.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA131 FSD3 STS
510_3_3014168,BioLib 1stFl RM-138C.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA131 TOCC S
510_3_3014179,BioLib 1stFl RM-133.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA132 FSD2 STS
510_3_3014181,BioLib 1stFl RM-133.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA132 FSD3 STS
510_3_3014188,BioLib 1stFl RM-133.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA132 TOCC S
510_3_3014199,FSD Exhaust by EF3 at grid 5.4F.5 on M115,Wired to RM-119 BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA133 FSD2 STS
510_3_3014201,FSD AC15 Supply at grid 5.2G.4 on M115,Wired to RM-119 BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA133 FSD3 STS
510_3_3014208,BioLib 1stFl RM-119.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA133 TOCC S
510_3_3014219,FSD AC15 Supply at grid 5.4F.7 on M115,Wired to RM-138J BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA134 FSD2 STS
510_3_3014221,FSD AC15 Return at grid 5.6F.7 on M115,Wired to RM-138J BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA134 FSD3 STS
510_3_3014228,BioLib 1stFl RM-138J.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA134 TOCC S
510_3_3014239,1BioLib 1stFl RM-38H.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA135 FSD2 STS
510_3_3014241,1BioLib 1stFl RM-38H.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA135 FSD3 STS
510_3_3014248,1BioLib 1stFl RM-38H.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA135 TOCC S
510_3_3014259,BioLib 1stFl RM-138G.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA136 FSD2 STS
510_3_3014261,BioLib 1stFl RM-138G.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA136 FSD3 STS
510_3_3014268,BioLib 1stFl RM-138G.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA136 TOCC S
510_3_3014277,FSD RM-122 Exhaust at grid 5.7G.3 on M115,Wired to RM-125 BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA137 FSD2 STS
510_3_3014279,FSD AC15 Return at grid 5.7G.1 on M115,Wired to RM-125 BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA137 FSD3 STS
510_3_3014285,BioLib 1stFl RM-125.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA137 TOCC S
510_3_3014296,BioLib 1stFl RM-138F.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA138 FSD2 STS
510_3_3014298,BioLib 1stFl RM-138F.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA138 FSD3 STS
510_3_3014305,BioLib 1stFl RM-138F.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA138 TOCC S
510_3_3014316,BioLib 1stFl RM-128.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA139 FSD2 STS
510_3_3014318,BioLib 1stFl RM-128.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA139 FSD3 STS
510_3_3014325,BioLib 1stFl RM-128.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA139 TOCC S
510_3_3014336,BioLib 1stFl RM-138E.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA140 FSD2 STS
510_3_3014338,BioLib 1stFl RM-138E.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA140 FSD3 STS
510_3_3014345,BioLib 1stFl RM-138E.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA140 TOCC S
510_3_3014354,BioLib 1stFl RM-121.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA141 FSD2 STS
510_3_3014356,BioLib 1stFl RM-121.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA141 FSD3 STS
510_3_3014362,BioLib 1stFl RM-121.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA141 TOCC S
510_3_3014373,BioLib 1stFl RM-123.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA142 FSD2 STS
510_3_3014375,BioLib 1stFl RM-123.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA142 FSD3 STS
510_3_3014382,BioLib 1stFl RM-123.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA142 TOCC S
510_3_3014393,BioLib 1stFl RM-117B.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA143 FSD2 STS
510_3_3014395,BioLib 1stFl RM-117B.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA143 FSD3 STS
510_3_3014402,BioLib 1stFl RM-117B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA143 TOCC S
510_3_3014413,BioLib 1stFl RM-141A.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA144 FSD2 STS
510_3_3014415,BioLib 1stFl RM-141A.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA144 FSD3 STS
510_3_3014422,BioLib 1stFl RM-141A.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA144 TOCC S
510_3_3014433,BioLib 1stFl RM-141D.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA146 FSD2 STS
510_3_3014435,BioLib 1stFl RM-141D.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA146 FSD3 STS
510_3_3014442,BioLib 1stFl RM-141D.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA146 TOCC S
510_3_3014453,BioLib 1stFl RM-141C.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA147 FSD2 STS
510_3_3014455,BioLib 1stFl RM-141C.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA147 FSD3 STS
510_3_3014462,BioLib 1stFl RM-141C.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA147 TOCC S
510_3_3014473,BioLib 1stFl RM-141E.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA148 FSD2 STS
510_3_3014475,BioLib 1stFl RM-141E.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA148 FSD3 STS
510_3_3014482,BioLib 1stFl RM-141E.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA148 TOCC S
510_3_3014493,BioLib 1stFl RM-141F.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA149 FSD2 STS
510_3_3014495,BioLib 1stFl RM-141F.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA149 FSD3 STS
510_3_3014502,BioLib 1stFl RM-141F.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA149 TOCC S
510_3_3014513,BioLib 1stFl RM-131.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA150 FSD2 STS
510_3_3014515,BioLib 1stFl RM-131.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA150 FSD3 STS
510_3_3014522,BioLib 1stFl RM-131.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA150 TOCC S
510_3_3014533,BioLib 1stFl RM-134.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA151 FSD2 STS
510_3_3014535,BioLib 1stFl RM-134.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA151 FSD3 STS
510_3_3014542,BioLib 1stFl RM-134.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA151 TOCC S
510_3_3014553,FSD Supply for RM-232A at grid 2.7M.2 on M116,Wired to RM-142A BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA152 FSD2 STS
510_3_3014555,FSD Supply for RM-232A at grid 2.7M.5 on M116,Wired to RM-142A BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA152 FSD3 STS
510_3_3014562,BioLib 1stFl RM-142A.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA152 TOCC S
510_3_3014573,FSD Supply for RM-232A at grid 2.7N.2 on M116,Wired to RM-142B BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA153 FSD2 STS
510_3_3014575,FSD Supply for RM-232A at grid 2.7M.8 on M116,Wired to RM-142B BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA153 FSD3 STS
510_3_3014582,BioLib 1stFl RM-142B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA153 TOCC S
510_3_3014593,FSD Supply for RM-232B at grid 2.9N.5 on M116,Wired to RM-232A BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA154 FSD2 STS
510_3_3014595,FSD Supply for RM-232A at grid 2.7N.5 on M116,Wired to RM-232A BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA154 FSD3 STS
510_3_3014602,BioLib 2ndFl RM-232A.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA154 TOCC S
510_3_3014613,FSD Supply for RM-232B at grid 4N.5 on M116,Wired to RM-142C BI-2,unknown,,Binary Input,3,NAE 10 N2 2 VMA155 FSD2 STS
510_3_3014615,FSD Supply for RM-232B at grid 3.2N.5 on M116,Wired to RM-142C BI-3,unknown,,Binary Input,3,NAE 10 N2 2 VMA155 FSD3 STS
510_3_3014622,BioLib 1stFl RM-142C.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA155 TOCC S
510_3_3014638,BioLib 2ndFl RM-232B.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA156 TOCC S
510_3_3014649,BioLib 1stFl RM-139.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA157 FSD2 STS
510_3_3014651,BioLib 1stFl RM-139.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA157 FSD3 STS
510_3_3014658,BioLib 1stFl RM-139.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA157 TOCC S
510_3_3014669,BioLib 1stFl RM-140.FSD2-STS,Smoke Damper Circuit BI2,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA158 FSD2 STS
510_3_3014671,BioLib 1stFl RM-140.FSD3-STS,Smoke Damper Circuit BI3,smoke damper status,,Binary Input,3,NAE 10 N2 2 VMA158 FSD3 STS
510_3_3014678,BioLib 1stFl RM-140.TOCC-S,Temp Occ,temporary occupancy,,Binary Input,3,NAE 10 N2 2 VMA158 TOCC S
510_4_3005183,BioLib HW Pumps.HWP1-SS,HWP1-SS,hot water pump start stop,,Binary Output,4,NAE 10 N2 1 UNT003 HWP1 SS
510_4_3005210,BioLib HW Pumps P1 VFD.BRK-DRV,Break Drive,break drive,,Binary Output,4,NAE 10 N2 1 VND004 BRK DRV
510_4_3005211,BioLib HW Pumps P1 VFD.StopDriv,Stop Drive,stop drive,,Binary Output,4,NAE 10 N2 1 VND004 StopDriv
510_4_3005212,BioLib HW Pumps P1 VFD.STRT-DRV,Start Drive,start drive,,Binary Output,4,NAE 10 N2 1 VND004 STRT DRV
510_4_3005223,BioLib HW Pumps P2 VFD.BRK-DRV,Break Drive,break drive,,Binary Output,4,NAE 10 N2 1 VND006 BRK DRV
510_4_3005224,BioLib HW Pumps P2 VFD.StopDriv,Stop Drive,stop drive,,Binary Output,4,NAE 10 N2 1 VND006 StopDriv
510_4_3005225,BioLib HW Pumps P2 VFD.STRT-DRV,Start Drive,start drive,,Binary Output,4,NAE 10 N2 1 VND006 STRT DRV
510_4_3005236,BioLib AC-13 RF VFD.BRK-DRV,Break Drive,break drive,,Binary Output,4,NAE 10 N2 1 VND005 BRK DRV
510_4_3005237,BioLib AC-13 RF VFD.StopDriv,Stop Drive,stop drive,,Binary Output,4,NAE 10 N2 1 VND005 StopDriv
510_4_3005238,BioLib AC-13 RF VFD.STRT-DRV,Start Drive,start drive,,Binary Output,4,NAE 10 N2 1 VND005 STRT DRV
510_4_3005262,BioLib AC-12.SF-SS,Supply Fan,supply fan start stop,,Binary Output,4,NAE 10 N2 1 AHU001 SF SS
510_4_3005263,BioLib AC-12.RF-SS,Return Fan,return fan start stop,,Binary Output,4,NAE 10 N2 1 AHU001 RF SS
510_4_3005264,BioLib AC-12.P14-SS,P14-SS,pump start stop,,Binary Output,4,NAE 10 N2 1 AHU001 P14 SS
510_4_3005313,BioLib AC-13.SF-SS,Supply Fan,supply fan start stop,,Binary Output,4,NAE 10 N2 1 AHU002 SF SS
510_4_3005314,BioLib AC-13.RF-SS,Return Fan,return fan start stop,,Binary Output,4,NAE 10 N2 1 AHU002 RF SS
510_4_3005343,BioLib AC-13.System Shutdown,Shutdown Command,shutdown command,,Binary Output,4,NAE 10 N2 1 AHU002 SDWN C
510_4_3006182,BioLib AC-15.SF15-SS,,supply fan start stop,,Binary Output,4,NAE 10 N2 2 DX001 SF15 SS
510_4_3006183,BioLib AC-15.RF15-SS,,return fan start stop,,Binary Output,4,NAE 10 N2 2 DX001 RF15 SS
510_4_3006187,BioLib AC-15.SYS-ENA,,system enable,,Binary Output,4,NAE 10 N2 2 DX001 SYS ENA
510_4_3006188,BioLib AC-15.WARM-UP,,warm up command,,Binary Output,4,NAE 10 N2 2 DX001 WARM UP
510_4_3006190,BioLib AC-15.ECON-OVD,,economizer override,,Binary Output,4,NAE 10 N2 2 DX001 ECON OVD
510_4_3006233,BioLib AC-15 SF VFD.Stop Start,Stop Start,supply fan start stop,,Binary Output,4,NAE 10 N2 2 VND002 Stop Start
510_4_3006234,BioLib AC-15 SF VFD.PNL-LOCK,Panel Lock,panel lockout command,,Binary Output,4,NAE 10 N2 2 VND002 PNL LOCK
510_4_3006235,BioLib AC-15 SF VFD.RUN-ENA,Run Enable,run enable,,Binary Output,4,NAE 10 N2 2 VND002 RUN ENA
510_4_3006236,BioLib AC-15 SF VFD.REST-KWH,Reset KWH,reset energy kwh,,Binary Output,4,NAE 10 N2 2 VND002 REST KWH
510_4_3006237,BioLib AC-15 SF VFD.FULT-RES,Fault Reset,fault reset,,Binary Output,4,NAE 10 N2 2 VND002 FULT RES
510_4_3006256,BioLib AC-15 RF VFD.Stop Start,Stop Start,supply fan start stop,,Binary Output,4,NAE 10 N2 2 VND003 Stop Start
510_4_3006257,BioLib AC-15 RF VFD.PNL-LOCK,Panel Lock,panel lockout command,,Binary Output,4,NAE 10 N2 2 VND003 PNL LOCK
510_4_3006258,BioLib AC-15 RF VFD.RUN-ENA,Run Enable,run enable,,Binary Output,4,NAE 10 N2 2 VND003 RUN ENA
510_4_3006259,BioLib AC-15 RF VFD.REST-KWH,Reset KWH,reset energy kwh,,Binary Output,4,NAE 10 N2 2 VND003 REST KWH
510_4_3006260,BioLib AC-15 RF VFD.FULT-RES,Fault Reset,fault reset,,Binary Output,4,NAE 10 N2 2 VND003 FULT RES
510_4_3006265,BioLib SF-1.SF-LO SS,SF-1 Low Speed Cmd,supply fan low speed command,,Binary Output,4,NAE 10 N2 2 UNT004 SF LO SS
510_4_3006266,BioLib SF-1.SF-HI SS,SF-1 High Speed Cmd,supply fan high speed command,,Binary Output,4,NAE 10 N2 2 UNT004 SF HI SS
510_4_3008192,BioLib HW Pumps.PMPS-STS,"Written from ""Pumps Status"" Interlock",pump status,,Binary Output,4,NAE 10 N2 1 UNT003 BioLib HW PumpsPMPS STS
510_4_3008193,BioLib HW Pumps.HWP2-SS,HWP2-SS,hot water pump start stop,,Binary Output,4,NAE 10 N2 1 UNT003 HWP2 SS
510_4_3008868,SDWN-C,,shutdown command,,Binary Output,4,NAE 10 N2 1 AHU001 SDWN C
510_4_3008923,RFPID-OV,RF tracks SF until tmr enables RFPID-OV,return fan override,,Binary Output,4,NAE 10 N2 2 DX001 RFPID OV
510_4_3013599,BioLib 2ndFl RM-212.EF3-SS,Exhaust Fan Start Stop,exhaust fan start stop,,Binary Output,4,NAE 10 N2 2 VMA102 EF3 SS
510_4_3013774,BioLib 2ndFl Rm-220.EF2-SS,Exhaust Fan 2 Start Stop,exhaust fan start stop,,Binary Output,4,NAE 10 N2 2 VMA111 EF2 SS
510_5_3008068,Pump Lead,Off = 1   On = 2,pump lead,,Binary Value,5,NAE 10 Programming Hot Water Pumps Pump Lead
510_5_3008165,Pump Occ,Written from Schedule 0 = Unocc 1 = Occ,pump occupancy status,,Binary Value,5,NAE 10 Programming Hot Water Pumps Pump Occ
510_5_3009259,Stroke OAD CMD,,outside air damper stroke command,,Binary Value,5,NAE 10 Programming Outside Air Damper Stroke OAD CMD
510_5_3014692,Bio Med Lib MTW-DP Load Shed,,medium temperature water differential pressure on load shed,,Binary Value,5,NAE 10 Programming Zone Load Shed Bio Med Lib MTW DP Load Shed
510_5_3014705,UCSD CHW DP Reset,,chilled water differential pressure reset on load shed,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD CHW DP Reset
510_5_3014707,UCSD MTW DP Reset,,medium temperature water differential pressure reset on load shed,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD MTW DP Reset
510_5_3014708,UCSD MTW Temp Reset,,medium temperature water supply temperature reset on load shed,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD MTW Temp Reset
510_5_3014714,UCSD Lab Load Shed Command,,lab load shed command,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD Lab Load Shed Command
510_5_3014715,UCSD Load Shed Command 2 States,,load shed command,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD Load Shed Command 2 States
510_5_3014853,UCSD AHU Load Shed,UCSD AHU Shutdown on Load Shed,air handler shutdown on load shed,,Binary Value,5,NAE 10 Programming UCSD Load Shed Mater Program UCSD AHU Load Shed
510_14_3012837,BioLib 2ndFl RM-201.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA101 BOXMODE
510_14_3012847,BioLib 2ndFl RM-201.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA101 OCC C
510_14_3012857,BioLib 2ndFl RM-203.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA102 BOXMODE
510_14_3012867,BioLib 2ndFl RM-203.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA102 OCC C
510_14_3012877,BioLib 1stFl RM-111.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA103 BOXMODE
510_14_3012887,BioLib 1stFl RM-111.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA103 OCC C
510_14_3012897,BioLib 2ndFl RM-204.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA104 BOXMODE
510_14_3012907,BioLib 2ndFl RM-204.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA104 OCC C
510_14_3012917,BioLib 2ndFl RM-205.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA105 BOXMODE
510_14_3012927,BioLib 2ndFl RM-205.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA105 OCC C
510_14_3012937,BioLib 2ndFl RM-206.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA106 BOXMODE
510_14_3012947,BioLib 2ndFl RM-206.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA106 OCC C
510_14_3012957,BioLib 1stFl RM-114.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA107 BOXMODE
510_14_3012963,BioLib 1stFl RM-114.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA107 OCC C
510_14_3012973,BioLib 1stFl RM-104B.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA108 BOXMODE
510_14_3012979,BioLib 1stFl RM-104B.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA108 OCC C
510_14_3012989,BioLib 1stFl RM-115.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA109 BOXMODE
510_14_3012995,BioLib 1stFl RM-115.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA109 OCC C
510_14_3013005,BioLib 2ndFl RM-207.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA110 BOXMODE
510_14_3013015,BioLib 2ndFl RM-207.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA110 OCC C
510_14_3013025,BioLib 1stFl RM-104C.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA111 BOXMODE
510_14_3013031,BioLib 1stFl RM-104C.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA111 OCC C
510_14_3013041,BioLib 1stFl RM-110.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA112 BOXMODE
510_14_3013047,BioLib 1stFl RM-110.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA112 OCC C
510_14_3013057,BioLib 1stFl RM-109.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA113 BOXMODE
510_14_3013063,BioLib 1stFl RM-109.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA113 OCC C
510_14_3013073,BioLib 1stFl RM-108.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA114 BOXMODE
510_14_3013079,BioLib 1stFl RM-108.OCC-C,Occupied Command,occupied command,,Multi-State Output,14,NAE 10 N2 1 VMA114 OCC C
510_14_3013089,BioLib 1stFl RM-104A.BOXMODE,Box Mode,vav box mode,,Multi-State Output,14,NAE 10 N2 1 VMA115 BOXMODE
